date,average_temperature,precipitation_sum,wind_speed_10m_max,sunshine_duration,snowfall_sum,CollisionCount
2018/10/1,9.85,0,18.4,32215.22,0,11
2018/10/2,14.35,0.4,29,24110.04,0,7
2018/10/3,14.05,0.1,15.5,16585.07,0,15
2018/10/4,13.85,0,16.8,27669.05,0,11
2018/10/5,15.25,0,13.4,35824.23,0,14
2018/10/6,10.65,7.6,27,0,0,7
2018/10/7,9.5,0,23.5,34867.81,0,9
2018/10/8,11.55,0,19.1,27028.4,0,7
2018/10/9,14.5,0,18.1,35265.11,0,17
2018/10/10,16.3,0,16.6,35307.18,0,17
2018/10/11,17.25,1.2,26.7,24602.13,0,13
2018/10/12,17.3,0,37.4,28014.24,0,16
2018/10/13,20.8,0,31.3,30517.51,0,8
2018/10/14,14.45,16.3,23.1,498.16,0,5
2018/10/15,13.45,4.4,19.6,0,0,6
2018/10/16,16,0,21.3,31348.99,0,12
2018/10/17,13.25,1,12.3,873.79,0,15
2018/10/18,10.95,0,20.7,26095.77,0,9
2018/10/19,9.45,0,9.9,33609.78,0,13
2018/10/20,10.75,0,10.5,32655.13,0,10
2018/10/21,11.95,0.4,21.5,32833.12,0,11
2018/10/22,9.35,0.1,19.8,32660.88,0,13
2018/10/23,10.85,0,20.8,26342.53,0,9
2018/10/24,11.55,0,13.4,31974.03,0,12
2018/10/25,9.25,0,14.6,27400.12,0,8
2018/10/26,7.55,1.4,24.4,18054.13,0,9
2018/10/27,4.9,0.2,23.8,20208.84,0,5
2018/10/28,6.3,0.8,27.5,29289.75,0,1
2018/10/29,5.25,0,21,23952.75,0,6
2018/10/30,6.4,0,26.2,3538.16,0,9
2018/10/31,6.3,1.2,20.8,30618.09,0,12
2018/11/1,7.25,6.7,17.5,3092.94,0,10
2018/11/2,5.75,0,11.2,30275.69,0,13
2018/11/3,8.95,0,29.2,27523.03,0,3
2018/11/4,10,0.2,20.9,8286.63,0,5
2018/11/5,11.75,0.2,12.5,25383.35,0,8
2018/11/6,11.5,0.5,23.2,7130.91,0,12
2018/11/7,11.5,6.2,36.1,17629.77,0,7
2018/11/8,9.45,0,27.5,27942.9,0,12
2018/11/9,10.2,4.7,38,27295.38,0,6
2018/11/10,11.25,7.4,28.1,26212.89,0,7
2018/11/11,10.75,0.2,28,27575.14,0,5
2018/11/12,11.3,1.1,23.5,24045.24,0,7
2018/11/13,10.35,0,22.9,27465.54,0,20
2018/11/14,10.5,0,19.2,27283.38,0,13
2018/11/15,12.05,0,14.5,0,0,5
2018/11/16,10.5,0.6,13.2,0,0,6
2018/11/17,8.35,0,20.1,26941.73,0,3
2018/11/18,8.25,0,23.7,26742.61,0,9
2018/11/19,6.2,1.4,26.5,10455.08,0,17
2018/11/20,3.45,6.7,25.9,0,0,16
2018/11/21,3.35,0.9,19.8,26171.93,0,9
2018/11/22,0.95,0,11.9,0,0,9
2018/11/23,6.05,0,14.1,1886.83,0,9
2018/11/24,7.4,2.1,21.2,0,0,5
2018/11/25,6.45,0.3,20.8,7424.79,0,5
2018/11/26,5.55,0,14.7,12395.16,0,10
2018/11/27,5.8,4.2,28.7,477.87,0,6
2018/11/28,10.75,4,38.6,0,0,9
2018/11/29,11.55,4.4,43.3,6481.61,0,14
2018/11/30,8.7,0.4,23.5,24170.83,0,9
2018/12/1,9.45,6.3,28.8,0,0,6
2018/12/2,12.65,2.7,26.5,14400,0,3
2018/12/3,8.7,1.3,28.8,22866.86,0,10
2018/12/4,3.75,2.1,8.3,16194.72,0,13
2018/12/5,9.25,10.4,21.7,778.08,0,18
2018/12/6,10.85,1.7,24.7,0,0,12
2018/12/7,9.7,8.2,35.8,6945.65,0,9
2018/12/8,9.65,0.2,39.3,12508.67,0,3
2018/12/9,7.75,1.1,32.8,20825.35,0,2
2018/12/10,6.3,0.1,20.1,19520.9,0,8
2018/12/11,5.05,0,9.7,22007.57,0,5
2018/12/12,4.45,0.1,18.7,11054.06,0,8
2018/12/13,2.9,0,24,22928.83,0,9
2018/12/14,1.5,0,16.4,18444.62,0,8
2018/12/15,4.05,10,33.7,0,0,3
2018/12/16,5.7,4.4,17.3,17203.09,0,2
2018/12/17,6.4,0,19.2,22281.96,0,10
2018/12/18,8.55,5.8,32.2,871.91,0,4
2018/12/19,7.8,0.1,21.7,20964.47,0,3
2018/12/20,7.8,0.7,25.3,19834.39,0,9
2018/12/21,11.1,4.6,36.4,16026.06,0,1
2018/12/22,8.8,0.1,28.7,22219.81,0,4
2018/12/23,9.4,4.4,21,1862.12,0,1
2018/12/24,4.25,0,12,20810.87,0,3
2018/12/25,4.5,0,13.4,13623.57,0,0
2018/12/26,6.9,0,8.9,8486.1,0,1
2018/12/27,3.4,0,5.8,6170.86,0,1
2018/12/28,7.1,0,10.9,16509.86,0,3
2018/12/29,7.8,0,23.5,0,0,2
2018/12/30,7.5,1,19.8,1882.14,0,2
2018/12/31,7.45,0,12.2,18636.76,0,4
2019/1/1,6.7,0.2,16.4,21663.13,0,4
2019/1/2,3.5,0,11.9,19433.91,0,4
2019/1/3,2,0,9.7,18068.39,0,4
2019/1/4,0.25,0,9.2,22268.99,0,4
2019/1/5,1.65,0,11.5,22808.09,0,3
2019/1/6,5.65,0,10.2,7203.01,0,1
2019/1/7,6.35,0,24.9,7200,0,7
2019/1/8,5.55,0,21.9,23689.04,0,8
2019/1/9,3.65,0,24.3,15299.74,0,7
2019/1/10,2.7,0.1,12,6121.79,0,10
2019/1/11,5.3,0,11.2,14620.92,0,6
2019/1/12,6.7,1.5,21.3,0,0,4
2019/1/13,9.6,0.2,30.6,16142.18,0,5
2019/1/14,6.3,0.1,24.4,21983.79,0,6
2019/1/15,5.85,0,23.1,14664.62,0,6
2019/1/16,5.7,2.3,29.3,0,0,9
2019/1/17,1.4,1,20.8,24199.84,0,10
2019/1/18,2,0,19.2,7299.6,0,5
2019/1/19,3.45,1.1,18.3,0,0.14,1
2019/1/20,1.5,0,9.6,25947.07,0,1
2019/1/21,2.05,0.1,24.4,19640.31,0,7
2019/1/22,3.1,9.5,25.9,17844.8,1.96,14
2019/1/23,-0.45,0,18.9,10860.78,0,7
2019/1/24,0.6,0.1,10.9,3706.71,0,3
2019/1/25,6.45,1.1,19.2,13763,0,10
2019/1/26,7.3,1.2,32,2934.15,0,5
2019/1/27,5.2,2.9,36.7,22381.17,0,3
2019/1/28,1.15,0,23.5,27466.71,0,11
2019/1/29,1.8,3.9,19.2,5072.67,0.63,6
2019/1/30,0.4,0.4,14.8,26759.9,0,9
2019/1/31,-0.05,1.3,30.7,18662.15,0.91,10
2019/2/1,1.8,14.9,25.1,26.1,7.91,4
2019/2/2,2.25,0.7,25.5,28045.37,0.35,5
2019/2/3,0.3,0,22.4,28514.01,0,4
2019/2/4,6.45,6.6,31.9,0,0,8
2019/2/5,6.15,1.3,25,0,0,6
2019/2/6,9.25,12.2,27.8,15507.63,0,8
2019/2/7,7.35,0.4,41.7,29540.16,0,9
2019/2/8,8.6,6.8,42.2,0,0,5
2019/2/9,8.1,2.2,39.8,28676.7,0,5
2019/2/10,4.9,6.4,32.2,10549.34,0,2
2019/2/11,4.4,0,17.6,16080.46,0,7
2019/2/12,5.55,0,19.7,28616.21,0,9
2019/2/13,7.2,0,19.7,30297.09,0,8
2019/2/14,6,0,13.2,31192.63,0,9
2019/2/15,6.95,0,14.5,31442.67,0,7
2019/2/16,8.5,0,21.8,8300.99,0,7
2019/2/17,9.15,0,24.6,27371.69,0,6
2019/2/18,7.3,3,21.6,1600.2,0,5
2019/2/19,6.95,0,22.6,28791.64,0,6
2019/2/20,9.15,0.1,25.5,22494.42,0,7
2019/2/21,9.15,0,20.4,30451.04,0,7
2019/2/22,8.7,0,11.8,26947.42,0,9
2019/2/23,9,0,13.3,33634.16,0,8
2019/2/24,7.6,0,10.2,34025.01,0,6
2019/2/25,8.8,0,11.2,34269.93,0,14
2019/2/26,9.55,0,13.5,34421.62,0,12
2019/2/27,10.25,0,12,34552.48,0,10
2019/2/28,7.8,3.5,24.8,20304.6,0,12
2019/3/1,8.6,1,14.9,5365.69,0,6
2019/3/2,10.4,0.9,34.1,19095.66,0,7
2019/3/3,9.95,4,41.4,0,0,4
2019/3/4,6.65,3,31.7,27158.18,0,6
2019/3/5,7.05,2.5,26.3,28945.67,0,8
2019/3/6,10.65,4.1,33.4,5750.87,0,5
2019/3/7,8,1,43.5,27875.99,0,8
2019/3/8,6.5,1.9,27.6,18239.33,0,11
2019/3/9,9.55,0.8,41.4,27937.12,0,6
2019/3/10,7.15,7.2,53.7,31113.62,0,1
2019/3/11,6.35,0,31.6,23331.88,0,16
2019/3/12,6.25,7.8,41.6,0,0.07,6
2019/3/13,8.25,0.1,43.5,36045.18,0,12
2019/3/14,10.05,4.8,45.5,30451.29,0,14
2019/3/15,11.4,3.8,43.9,12360.52,0,11
2019/3/16,10,3.8,47.6,4809.04,0,7
2019/3/17,6.65,1.1,28,38105.82,0,2
2019/3/18,6.95,0.5,16.6,29808.93,0,4
2019/3/19,8.05,0.1,12.2,13962.31,0,8
2019/3/20,10.45,0,13.5,12130.25,0,16
2019/3/21,10.2,0,11.6,6867.19,0,10
2019/3/22,9.55,0,17.3,13508.07,0,7
2019/3/23,9.55,0,15,22152.65,0,11
2019/3/24,7.5,0,18,38865.48,0,6
2019/3/25,7.45,0,26,41066.95,0,15
2019/3/26,6.15,0,13.2,27308.83,0,14
2019/3/27,7.6,0,11,22914.47,0,10
2019/3/28,8.55,0,10.9,29652.29,0,9
2019/3/29,9.35,0,10.8,42017.23,0,8
2019/3/30,11,0.1,11.6,42253.65,0,5
2019/3/31,7.9,0.5,27.7,18842.82,0,5
2019/4/1,8.3,0,21.4,42659.51,0,12
2019/4/2,5.2,3.9,17.7,19731.15,0,13
2019/4/3,3.55,1.1,12.6,39120.93,0,10
2019/4/4,4.6,3.6,25.6,12369.5,0,11
2019/4/5,9.1,0,23.2,17172.52,0,6
2019/4/6,8.35,0.3,22.4,14106.87,0,8
2019/4/7,9.7,6.1,16.6,10987.58,0,5
2019/4/8,9.9,2,7.9,14705.07,0,5
2019/4/9,9.15,6.7,21.6,2048.02,0,3
2019/4/10,7.3,0,26,43398.84,0,10
2019/4/11,5.75,0,19.6,41602.07,0,6
2019/4/12,4.5,0.1,14.8,20137.51,0,6
2019/4/13,4.2,1.4,18.4,40494.2,0,3
2019/4/14,3.95,0,20.5,34654.52,0,4
2019/4/15,8.1,0,26.3,42769.54,0,7
2019/4/16,10.75,0.3,10.7,10857.51,0,3
2019/4/17,10.75,0,15.9,40452.41,0,5
2019/4/18,13.4,0,20.4,42258.54,0,12
2019/4/19,14.45,0,16.1,46093.28,0,3
2019/4/20,14.45,0,12,46977.58,0,8
2019/4/21,13.35,0,14.8,47192.21,0,2
2019/4/22,14.65,0,18.2,46184.16,0,4
2019/4/23,15.1,0.1,19.1,44032.15,0,10
2019/4/24,13.1,5.3,29.6,43058.66,0,9
2019/4/25,11.4,4.4,26.9,40744.86,0,8
2019/4/26,10.95,1.1,32.4,41778.39,0,9
2019/4/27,9.55,0.3,41.8,29517.5,0,7
2019/4/28,10,1.7,24.2,32813.71,0,4
2019/4/29,8.6,0,14.2,23594.25,0,9
2019/4/30,9.25,0,10.7,48496.98,0,9
2019/5/1,11.15,0.2,12.6,22340.71,0,13
2019/5/2,11.45,7.2,20.9,39670.71,0,7
2019/5/3,9.75,1.6,19.1,21676.64,0,8
2019/5/4,7.6,1.1,30.3,46378.73,0,6
2019/5/5,6.8,0.4,19.1,26636.64,0,7
2019/5/6,7.8,0.2,17.7,23742.59,0,5
2019/5/7,10.25,0.5,16.3,40741.51,0,17
2019/5/8,11.55,12.6,30.5,25556.23,0,6
2019/5/9,10.45,6.3,15.6,47809.84,0,11
2019/5/10,10,1.8,8.4,49365.67,0,8
2019/5/11,10,3,19,45969.7,0,10
2019/5/12,9.6,0,15.5,47230.99,0,10
2019/5/13,9.45,0,18.4,50452.35,0,13
2019/5/14,10.95,0,19.2,50525.77,0,11
2019/5/15,12.1,0,15.7,50524.87,0,12
2019/5/16,11.45,0,24.6,50609.93,0,8
2019/5/17,10.95,1.8,22.4,0,0,10
2019/5/18,12.8,0.5,8.3,49839.5,0,10
2019/5/19,12.4,0.7,10.4,6075.87,0,4
2019/5/20,14.7,0.5,12.4,47732.98,0,13
2019/5/21,13.85,0,17.8,48044.7,0,11
2019/5/22,14.2,0,17.7,35479.89,0,8
2019/5/23,14.95,0,18.7,50725.06,0,15
2019/5/24,15.45,0.6,16.6,46248.2,0,15
2019/5/25,17.25,0.9,16.8,45839.99,0,6
2019/5/26,16.15,1.8,26.8,30139.48,0,5
2019/5/27,13.05,0.9,25.2,34899,0,8
2019/5/28,12.5,2,17.8,52014.18,0,9
2019/5/29,12.25,1.9,26.9,22015.36,0,6
2019/5/30,18.05,0.1,26.6,25350.54,0,12
2019/5/31,15.35,0,19.2,34901.89,0,6
2019/6/1,17.35,0,15.3,48269.86,0,5
2019/6/2,20.25,0,29,45551.43,0,6
2019/6/3,15.15,0.2,22.2,51507.11,0,11
2019/6/4,13.9,3.3,22.5,35849.26,0,14
2019/6/5,14.65,0.2,19.6,22240.27,0,9
2019/6/6,13.05,0.1,23,52301.94,0,15
2019/6/7,14.2,7.1,25.8,20839.28,0,6
2019/6/8,13.55,3.6,35.1,34771.98,0,10
2019/6/9,13.15,0.2,10.8,43778.4,0,6
2019/6/10,11.7,31.3,21.8,2601.85,0,9
2019/6/11,13.7,2.4,19.3,46646.08,0,8
2019/6/12,13.2,8.1,14.1,0,0,6
2019/6/13,12.6,6.4,29.8,2547.31,0,8
2019/6/14,14.45,1.9,30.2,46364.52,0,9
2019/6/15,14.3,1.1,27.1,42216.67,0,17
2019/6/16,14.4,2.2,31.1,41731.96,0,7
2019/6/17,15.85,0,22.6,51909.85,0,10
2019/6/18,13.6,3.6,10.6,21789.64,0,13
2019/6/19,16.3,2.7,12.5,34413.84,0,9
2019/6/20,15.3,0.3,21.1,52300.59,0,11
2019/6/21,14.3,0,15.5,50759.82,0,16
2019/6/22,15.15,0,19.3,54505.61,0,8
2019/6/23,17.7,0,22.4,27829.41,0,7
2019/6/24,20.1,0.3,14.6,23704.1,0,12
2019/6/25,21.1,15.3,12.7,33122.85,0,5
2019/6/26,17.75,0,25.8,21139.8,0,12
2019/6/27,16.8,0,25.9,53396.38,0,16
2019/6/28,17.05,0,26.9,50284.9,0,15
2019/6/29,21.8,0,16.1,54896.07,0,10
2019/6/30,18.6,0,21.1,54315.21,0,7
2019/7/1,17.2,0,22,48656.2,0,9
2019/7/2,15.2,0,14.3,45057.38,0,15
2019/7/3,16.65,0,15.6,50782.57,0,17
2019/7/4,16.85,0,8.9,50610.2,0,15
2019/7/5,19.5,0,11.9,52196.39,0,10
2019/7/6,17.95,0.8,16.2,32590.2,0,9
2019/7/7,16.15,3.5,14.6,22823.1,0,8
2019/7/8,15.6,0,16.6,38949.56,0,10
2019/7/9,18.85,0,16.3,12333.4,0,13
2019/7/10,19.8,1.3,17.6,46060.43,0,15
2019/7/11,20,0,15.9,31478.39,0,12
2019/7/12,19.1,0.1,24.7,50760.39,0,12
2019/7/13,17.9,0.6,12.2,46171.71,0,5
2019/7/14,17.1,0.5,18.5,33200.7,0,3
2019/7/15,15.35,0,12.4,37409.49,0,13
2019/7/16,17.75,0,17.7,52126.12,0,6
2019/7/17,18.7,0,19.9,38622.29,0,19
2019/7/18,18.4,4.8,20.1,26548.86,0,7
2019/7/19,16.3,10.6,31.2,4687,0,5
2019/7/20,19.5,15.1,27.4,42479.65,0,7
2019/7/21,17.7,0,19.9,29606.7,0,11
2019/7/22,20.6,0,25.1,36199.78,0,13
2019/7/23,23,0,16.6,46840.51,0,15
2019/7/24,24.85,0,19.3,51441.34,0,14
2019/7/25,26.95,0,16.5,50788.83,0,9
2019/7/26,21.9,4.3,18.3,39950.82,0,9
2019/7/27,17.3,21.1,17.3,0,0,2
2019/7/28,18.4,0,22.8,23628.95,0,8
2019/7/29,18.25,0,18.7,50891.65,0,5
2019/7/30,18.1,6.8,39.2,42882.29,0,10
2019/7/31,18.65,0.7,28.7,46266.38,0,13
2019/8/1,18.55,0.7,12.9,42644.7,0,10
2019/8/2,18.75,0.3,13.3,40562.85,0,7
2019/8/3,18.85,0.3,8.5,39796.52,0,7
2019/8/4,19.2,0.5,19.5,16484.18,0,8
2019/8/5,19.9,0.8,26.9,41107.89,0,12
2019/8/6,18.65,0.6,28.8,49972.46,0,9
2019/8/7,18.15,1.2,25.3,49889.38,0,10
2019/8/8,18.2,1.4,17.5,41109.87,0,12
2019/8/9,20.7,7.5,36.4,38548.84,0,4
2019/8/10,18.4,1.3,48.1,45947.82,0,3
2019/8/11,18.05,0.4,28.8,49356.19,0,3
2019/8/12,14.8,11.9,10.7,37960.55,0,4
2019/8/13,15.25,0,17.1,48786.57,0,10
2019/8/14,15.2,7.4,30.7,6280.53,0,7
2019/8/15,17.2,0,28.2,45536.33,0,10
2019/8/16,15.5,7.3,30.8,4299.26,0,8
2019/8/17,18.75,0.5,26.4,39534.07,0,5
2019/8/18,17.25,1.5,25.9,39357.07,0,3
2019/8/19,16.7,0.9,25.1,47749.36,0,9
2019/8/20,15.25,0,19.8,43813.57,0,8
2019/8/21,15.75,0,15.8,47029.04,0,12
2019/8/22,17.55,0,20,46974.82,0,12
2019/8/23,19,0,8.8,46174.09,0,6
2019/8/24,19.8,0,11.4,45894.9,0,5
2019/8/25,22.45,0,10.2,46007.58,0,2
2019/8/26,23.4,0,12.7,45764.43,0,9
2019/8/27,23.5,0.1,15.8,43990.54,0,13
2019/8/28,21.3,2.2,23.2,31190.23,0,9
2019/8/29,17.45,0.1,21.5,41762.12,0,10
2019/8/30,18.2,0,23.5,43699.4,0,11
2019/8/31,18.05,0.3,27,29694.59,0,6
2019/9/1,15.4,0,20,39877.94,0,5
2019/9/2,14.8,0,20.8,26699.51,0,9
2019/9/3,17.35,0,22.4,32615.56,0,11
2019/9/4,16.65,7,28.2,32499.12,0,11
2019/9/5,14.4,0,19.6,32488.81,0,11
2019/9/6,13.8,1.4,32.8,20553.79,0,9
2019/9/7,14.05,0.4,20.6,43200,0,9
2019/9/8,12.45,0,15.7,43176.71,0,7
2019/9/9,12.6,5.5,17,0,0,13
2019/9/10,13.55,0.2,13.2,38299.41,0,7
2019/9/11,17.1,0.5,34.4,13119.76,0,13
2019/9/12,18.6,0.1,26.8,37749.05,0,12
2019/9/13,16.55,0.2,14.5,42257.7,0,14
2019/9/14,15,0,9.2,42028.7,0,11
2019/9/15,17.4,0,12.7,41517.86,0,3
2019/9/16,16.65,0.7,12.6,0,0,14
2019/9/17,14.2,0,14.9,41340.79,0,20
2019/9/18,12.75,0,11,41108.86,0,14
2019/9/19,14.25,0,14.1,40875.49,0,18
2019/9/20,14.75,0,24.5,40640.83,0,17
2019/9/21,17.7,0,18.3,40405.01,0,10
2019/9/22,17.95,4,21.3,14493.27,0,7
2019/9/23,16.15,2.7,26.3,27605.59,0,18
2019/9/24,17.25,17.8,26.8,18927.3,0,6
2019/9/25,16.75,10.8,24,27632.72,0,7
2019/9/26,17.25,3.4,27.9,29099.1,0,7
2019/9/27,15,4.5,31,37914.46,0,6
2019/9/28,15.25,6.1,33,30963.38,0,8
2019/9/29,15.85,13.1,37.7,28800,0,3
2019/9/30,13.55,9.3,27.2,4816.37,0,10
2019/10/1,14.65,8.4,30.4,27271.23,0,12
2019/10/2,9.25,0,21.2,37520.71,0,11
2019/10/3,8.25,3.5,26.3,8543.03,0,10
2019/10/4,12,3.4,26.4,21221.94,0,10
2019/10/5,12.4,1,13.6,11068.22,0,8
2019/10/6,14.05,12.1,28.4,35718.2,0,7
2019/10/7,12.1,2.6,23.2,6146.78,0,6
2019/10/8,13.4,1,28,30232.94,0,10
2019/10/9,11.65,0.1,26.7,31708.42,0,12
2019/10/10,12.15,0,29.5,29057.88,0,14
2019/10/11,15,12.5,38.3,7581.61,0,10
2019/10/12,11.6,12.4,11.8,0,0,1
2019/10/13,13.2,6.5,32.7,7662.57,0,2
2019/10/14,12.5,11.1,27.4,0,0,11
2019/10/15,12.65,0.3,23.2,26249.88,0,11
2019/10/16,11.95,3.9,21.5,25947.95,0,10
2019/10/17,11.1,0.4,20.8,28883.25,0,5
2019/10/18,12.1,6.2,33.3,27883.5,0,7
2019/10/19,10.1,0.2,20.8,33434.52,0,6
2019/10/20,7.75,0,19.4,18372.18,0,5
2019/10/21,10.1,7.2,20.5,0,0,2
2019/10/22,9.55,0,11.9,28181.86,0,4
2019/10/23,9.05,1.4,13.7,1370.72,0,7
2019/10/24,10.85,10.3,18.6,0,0,9
2019/10/25,12.5,0.8,39.6,2884.6,0,10
2019/10/26,12,5.9,36.3,0,0,6
2019/10/27,7.1,0,11.6,29373.26,0,5
2019/10/28,5.75,0,16.6,21393.79,0,7
2019/10/29,8.4,0,20.7,25459.46,0,9
2019/10/30,9.15,0,24.9,28956.28,0,9
2019/10/31,8.8,0,17.7,26951.75,0,10
2019/11/1,12.25,6.9,23.4,0,0,7
2019/11/2,11.4,6.3,47.2,10865.88,0,7
2019/11/3,8.85,1.3,16.3,15123.72,0,7
2019/11/4,8.7,3.6,15.3,26673.47,0,8
2019/11/5,9,0.7,21.6,9584.29,0,10
2019/11/6,5.35,0.3,17.1,15623.25,0,9
2019/11/7,6.05,12.8,24.3,24422.74,0,15
2019/11/8,4.85,1.7,19.6,10346.78,0,4
2019/11/9,4.25,5,21,18559.49,0,5
2019/11/10,7.35,1.4,17.4,23397.05,0,5
2019/11/11,6.45,4.6,30.1,22066.56,0,12
2019/11/12,5.5,2.3,27.9,17186.93,0,14
2019/11/13,5.65,4,21.6,25200,0,14
2019/11/14,5.35,15.4,17.8,17275.21,0,12
2019/11/15,5.8,7.7,25.2,0,0,8
2019/11/16,5.65,0.2,18.4,18178.94,0,6
2019/11/17,5.05,0,10.1,15291.51,0,5
2019/11/18,4.1,0,20.7,26467.32,0,8
2019/11/19,2.4,0,11.9,8959.65,0,5
2019/11/20,5.3,0,19.4,22738.09,0,11
2019/11/21,5.6,0.9,18.6,0,0,7
2019/11/22,8.05,1.7,22.8,8942.24,0,6
2019/11/23,8.45,2.3,19.6,0,0,8
2019/11/24,9.4,0,17.1,1208.88,0,2
2019/11/25,10.2,1.6,18.1,0,0,11
2019/11/26,11.3,4.7,28,47.77,0,10
2019/11/27,9.75,12.3,18.3,11957.11,0,14
2019/11/28,8.2,2.4,18.7,232.07,0,18
2019/11/29,3.9,0.4,11.9,22055.1,0,17
2019/11/30,3.45,0,14.8,22087.23,0,6
2019/12/1,4.4,0,22.4,17155.06,0,2
2019/12/2,2.1,0,11,23665.44,0,7
2019/12/3,4.45,0,11.8,18863.73,0,16
2019/12/4,3.95,0,12.1,21369.31,0,12
2019/12/5,4.2,0.5,28.3,7068.73,0,9
2019/12/6,9.55,5.5,32.7,3960.48,0,5
2019/12/7,7.55,0,28,23301.06,0,5
2019/12/8,9.1,3.6,36.5,23098.11,0,4
2019/12/9,4.5,1.3,29.1,22557.41,0,4
2019/12/10,5.8,4.8,42.2,0,0,13
2019/12/11,4.8,0.1,19.3,19867.29,0,12
2019/12/12,4.5,7.5,28.6,0,0,11
2019/12/13,6.6,8.7,33.8,14668.42,0,6
2019/12/14,6.4,6.9,35,14667.73,0.21,1
2019/12/15,7,3.1,30.3,22273.65,0,5
2019/12/16,7.4,2.5,22,769.89,0,9
2019/12/17,6.15,7.9,10.2,90.12,0,8
2019/12/18,6.6,6.6,25.5,18495.84,0,10
2019/12/19,11.3,10.8,32,4507.71,0,8
2019/12/20,7.6,14.5,28.4,10865.31,0,9
2019/12/21,8.45,5.2,23.4,18366.86,0,6
2019/12/22,7.2,4.3,25.3,17116.98,0,2
2019/12/23,7.6,0,22.1,22351.46,0,4
2019/12/24,8.85,1.7,28.1,21875.37,0,4
2019/12/25,3.55,0,18.4,22439.3,0,2
2019/12/26,5.8,7.1,31.6,0,0,0
2019/12/27,6.65,0,18.1,3600,0,3
2019/12/28,8.05,0,13.7,1786.69,0,2
2019/12/29,6.2,0,15.9,22294.9,0,3
2019/12/30,6.2,0,16.6,22964.4,0,5
2019/12/31,5.8,0,17,1737.25,0,3
2020/1/1,4.4,0,9.1,1941.38,0,0
2020/1/2,8,0,26.6,4853.03,0,4
2020/1/3,7.1,3.1,27.6,11420.29,0,7
2020/1/4,5.1,0,20.2,23291.97,0,3
2020/1/5,6.3,0,17.4,8477.36,0,4
2020/1/6,7,1.3,26.9,18142.59,0,10
2020/1/7,8.65,0.1,29.2,11519.35,0,3
2020/1/8,10.8,3.5,27.5,12583.84,0,9
2020/1/9,9.55,6.5,33.5,18104.54,0,8
2020/1/10,5.7,0.1,18.7,23790.21,0,3
2020/1/11,7.7,0,33.1,8497.79,0,5
2020/1/12,8,1,31.5,23904.99,0,4
2020/1/13,8.1,4.8,43.4,7809.94,0,7
2020/1/14,10.1,5.4,46.1,10835.25,0,10
2020/1/15,9.2,12.5,48.3,10810.95,0,11
2020/1/16,9.4,6.2,35,11914.65,0,5
2020/1/17,6.7,2.7,32.8,24997.69,0,5
2020/1/18,3.75,0,13.9,25612.28,0,9
2020/1/19,2.5,0,12.3,25794.75,0,5
2020/1/20,2.15,0,11.4,24491.43,0,5
2020/1/21,1.65,0,10.9,21880.34,0,8
2020/1/22,5,0,6.1,0,0,9
2020/1/23,6.45,0,8,2343.66,0,10
2020/1/24,5.95,0.2,7.4,0,0,11
2020/1/25,5.45,0,12.9,4186.26,0,3
2020/1/26,8.3,2.9,29.8,15285.82,0,7
2020/1/27,6.8,6.9,21.8,6655.45,0,10
2020/1/28,4.55,1.5,32.4,27382.38,0,10
2020/1/29,5.3,0,25,27524.83,0,11
2020/1/30,9.4,0.6,28.1,440.48,0,8
2020/1/31,10.55,0.1,33.1,0,0,14
2020/2/1,8.45,0,35,28040.99,0,4
2020/2/2,9.35,6.7,32.9,10750.91,0,1
2020/2/3,7.8,0.3,29.4,15716.47,0,7
2020/2/4,6.35,0.1,28.8,13441.24,0,12
2020/2/5,4.35,0,11,28193.8,0,10
2020/2/6,4.3,0,10.6,29440.11,0,12
2020/2/7,4.55,0,22.5,28417.26,0,7
2020/2/8,8.7,1,30.9,13007.75,0,5
2020/2/9,10.25,18.8,53,0,0,2
2020/2/10,6.65,2.4,45,23781.88,0,4
2020/2/11,5.05,0.3,39.2,30707.27,0,7
2020/2/12,5.2,0.4,29.9,29907.48,0,11
2020/2/13,6.95,12.8,36.7,24759.17,0,10
2020/2/14,5.5,0.3,30.3,23081.93,0,12
2020/2/15,11.55,6.8,49.6,0,0,4
2020/2/16,9.35,15.7,49.8,0,0,0
2020/2/17,7.65,1,35.4,31705.9,0,8
2020/2/18,7.15,2.2,37.9,27644.3,0,16
2020/2/19,5,1.6,25.7,10356.3,0,6
2020/2/20,6.8,3.9,40.6,5182.48,0,7
2020/2/21,6.85,0,34.1,14511.08,0,7
2020/2/22,11.1,0,38.5,18000,0,2
2020/2/23,9.1,1.2,43,22112.99,0,3
2020/2/24,9,4.3,37.2,0,0,4
2020/2/25,5.45,2.7,26.5,22319.59,0,10
2020/2/26,4.15,0.8,31.1,34378.05,0,14
2020/2/27,4.1,7.8,31.3,19289.11,0.42,7
2020/2/28,5.4,6.1,33.3,0,0,7
2020/2/29,7.65,5.5,40.2,22477.63,0,2
2020/3/1,6.6,0,30.8,34966.61,0,9
2020/3/2,5.35,4.2,22,22514.71,0,13
2020/3/3,4.95,0.2,23.5,33278.41,0,12
2020/3/4,3.75,5.1,16.1,3906,0,15
2020/3/5,5.5,15.4,30.1,0,0,8
2020/3/6,4.6,0,15.4,26702.87,0,12
2020/3/7,6.85,0,31.7,7699.21,0,6
2020/3/8,8.7,3.3,38,31267.88,0,8
